id,text,label
o97W3t-tYOoT1F64E2uk0w,"I know enough about French cuisine and the many regions and preparation methods (classical French vs, country French), which is why I can say that for a buffet, this place is good. yes the line was long but just the desserts are worth it. I was most impressed with the Alsatian (Alsace-Lorraine region) selections, well they did taste like Gallicized German food. But the red sauerkraut (cabbage) they used was just right for me. The sauteed pearl onions filled the air with a delightful fragrance. For $31 this was a good interpretation of French cuisine. Finally, the desserts and apple pie are just phenomenal.",4
Gw_gxoJdogsTjuKw6-0tPg,Best ramen place. You must try their japanese poutine it is heaven! There takoyaki also delicious.,4
cS--SpCThMnzRlvUS3LSKw,"For the hell of it, we swung by here shortly before they closed. 'Twas hoppin' as usual on a warm summer South Hills Friday night. 

I can only imagine what this place would be like if it were around in 1988. Anyways...

I tried a choco-vanilla swirl in a cup with hot fudge this time.

It's like BUTTA! 

But bear in mind I prefer Tarja Turunen and Angela Gossow over Babs. 

Talk amongst yerselves.",5
u07u-sOcKWsAP9-XEY8XnA,I loved my stay here and found the staff very nice and helpful!  They have a free shuttle that will take you to a couple of other casinos and runs every 1/2 hour.  The grounds seem well kept and never had any noise complaints about other guests.  The bar/restaurant had great food and there is a Denny's right next door.,5
h7yE3kcHS8PdfVoaKpUC0w,"I stayed here last night. I did not appreciate not having a coffee machine in the room, and the forced-on valet parking.",3
EfZI3ZH635gf--UohPDvqQ,"Best.Brunch.Ever!

We went this past Sunday.  We had a reservation, which turned out to be a very good idea, because they were packed and had a few walk in's waiting for their turn for a table.

We got Brent again for our server.  BJ got a Snapper Head Butternuts and I got an Aloe Vera Lemonade which I thought was a perfect drink.  We started with an order of grilled bread with goat butter and rhubarb jam which I thought was perfect!  BJ got the short rib hash with poached egg and  horseradish hollandaise.  He thought the flavor was excellent!!  I got one of the specials which was chorizo quesadilla served with potatoes au gratin and pickled veggies and avocado cream.  So, so yummy.  The portion sizes were adequate, leaving you satisfied but not over stuffed.

We also decided to have a red velvet cake and shared a Irish Breakfast coffee.  The coffee was served in a brandy glass with Jameson, bacon whipped cream and zest of orange.  Perfect ending to a fantastic brunch!",5
GMrCeL0-oCsJS1V_97u5ew,This is probably one of the worst Mexican experiences I've had thus far. I hate to say it but I will most likely never come back. I ordered a steak burrito and it tasted like dog food. My friends ordered soft tacos and they were not a fan of their meals either. By the looks of other reviews this place is supposed to be amazing. I would like to give it another shot but I felt sick to my stomach walking out of there after eating and that's saying a lot because I love all types of food. The only reason this is getting 2 stars is because the chips and salsa bar was bomb!!!,2
GotMv5nrH-jGLT1TY8l4zg,"Very nice Brunch service. We were treated very well and actually were given a private little table area as requested but was unexpected. Everything was fabulous and the food was very good. Tiny plates for the hot dishes but you can order more than one if you want more. Go hungry and ENJOY! This was a first time, not out last, and we walked around the grounds a bit and checked out the spa and got a tour by Jen who was AWESOME and very friendly! Just a fun day!",5
K6TD8Kuuj-QUfEV-YQS2_Q,"Service was terrible.  The server was slow and disinterested in being helpful. The vibe was good there, very quaint, young clientele, and a lot of cigarette smoke everywhere on the patio.  All considered, it was the server who ruined it for me.",1
VztmE6TfiqoAKV0QJ0fnsw,"Chino rocks. Seriously, for a place that looks as hole-in-the-wall as possible, this is the greatest mix of Asian, Mexican, and Jamaican foods imaginable!

I'm being a bit facetious, but, seriously, there are items here that are just incredible. The Jade Red Chicken and Jen Red Pork are delicious, especially in a quesadilla. The same goes for the Jerk Pork. Their black beans are the best I've tasted, anywhere, and every one of the fried rices is delicious.

To top it all off...you get a big-ass snickerdoodle cookie at the end.

Don't pass this place up.",4
NjLhJrTb4jDSG4aamrT-pg,"Great service, excellent food, wonderful atmosphere.

All the food is very good! 

Must try the lasagna! Fresh, made in house pasta.
   Need I say more...",5
b3ysD4JjUxyJAOFStcaGkg,I would highly recommend Epiphany to anyone looking for a new church home or place for organization meetings.  The staff and members have gone above and beyond to make me feel welcomed and comfortable.,5
JYMrErYRiLOP1LGJLnzyiA,I have enjoyed bringing my dog-child to Dr. Grossman. The staff is friendly and they have appointments that are convenient  (afternoons/weekends) which both add up my satisfaction. Not expensive compared to other vets in the area.,5
bGtVG_fO3YO74BLoSSHlYQ,"This place is slow beyond belief. How do they stay in business? I waited 15 min for my order which was wrong and cold. I got the excuse ""were short staffed"". There were two cars in line and no one in the dining area. How much staff do you need for two customers? I think they laugh about how bad they are as workers. Because they could care less....",1
QJ7Gbfp6S9MfKo5VZwJBkw,"I'm a big teppanyaki lover and I've tried several different places but I wasn't too impressed with the way they prepare the food here. I ordered the filet and shrimp and the shrimp was like rubber. It tasted like it wasn't cooked all the way and it was very disappointing. The Filet was good but I've definitely had better from other places. They offer chicken fried rice for 2.50 extra and our chef drowned it in soy sauce so it almost looked like soup when he put it in the bowl. Everyone loves chicken fired rice and he just ruined it! 

The best part is when they toss the shrimp to see if you can catch it in your mouth. If your lucky enough you may get a shot and they give you free sake. 

I haven't tried the Kobe steak yet, it is super expensive unless you are out for a special occasion. A lot of other reviewers seem to like the sushi.  I guess I'll have to miss out because I won't be coming back. I'll just keep going back to Benihana's! They never disappoint.",2
ti1iYHIdemvdFJSMJUFXpg,"The boys and I had a very good, relaxing meal here last Friday night.  Very nice restaurant in Cosmo restaurant row. Place is classy but not the least bit stuffy. Like everyone mentions, the bread selection is great. Mini Stromboli's w/ sides of marscapone, tomato/garlic...really good. Went through several of the pasta dishes for the table to begin. Duck and Foi Gras Ravioli, Risotto w/ short rib and Short Rib and bone marrow angolotti all good to excellent. Nothing better than home made pasta. Polenta w/ truffled mushrooms might have been even better that the pasta dishes...must try! I had the Veal Loin and Pork Belly. The loin was a bit dry, but flavorful..the Pork Belly was spectacular.  Friends had steak and halibut, all were very happy. Wine list is amazing..tons of Italian wines...pricey! Found a good bottle for around $100.  Overall, pretty reasonably priced meal for Vegas.  Good stuff Scott!",4
hakLA02rVlXE2vHm0qgILw,Went to the Ross park location and it was absolutely terrible. The employees were ok but not very friendly. The ice cream was disgusting.The price was ridiculous. Do not recommend.,1
iJ79FNnsXxmHARGYffp1pg,"A fun Spot on the edge of nowhere.  A simple cheeseburger and chips!  Delicious, price was right, atmosphere was fun!",4
kVWQyClb8bqiG98TIFOKpQ,"Princess Auto is basically Canadian Tire if you stripped away any decorations.  Filled with aisles and aisles of tools, equipment, and some of the strangest liquidation items as well (I love going here for those rows and see what I can find in the discount electronics aisles).

I'm not going to really describe it at length as it's too difficult to properly quantify, but it's pretty much as close to a one stop multi world bazaar of tools and parts of all sorts.  To really understand it, check out the website or just take a 1/2 hour and walk through the place.  God knows what you'll find that might be useful.",4
_EVRhCsFMHU3ClShoGriwQ,The food is not bad relate to price. The bread is very good and you can have as many as you want. Will come back for next York sale visit.,4
D4njNPzGyQMlYYB7gUbgnA,"I really liked this place! I went there on a weekday evening when there was no one else in there, so I can't speak for weekends. The atmosphere was awesome and had that classic downtown Phoenix vibe in an old converted house, though it was a bit confusing on where to go when I first walked in. The owner and other employees were very nice as well. My boyfriend and I ordered the fried guacamole (on happy hour) and the red potato and gazpacho burger with the brown sugar lemonade. Everything was delicious, including the fries, the house made ketchup, and the other amazing house made sauces. Reasonably priced for fresh, delicious vegan/vegetarian food, and it looked like they had great coffee drinks although we didn't try any. I will definitely be back when I'm in the area again!",5
WjSpF8it2FpZxsYPy3qlrg,Ordered a steak and shrimp med rare. Came out well done . Ordered another. Came out Med well. Manager and cook came out and apologized.  Third straight came out raw. Done with this place.  Need to train cooks. Get new Manager,1
HoX78_xep70ojv2XdH4dyw,"As good as it gets as far as diners go.  I'm not usually considered to be a hipster, but it might rub off on me if I spent more time her.  Great crowd hanging out eating delicious food.  Tiny enough that you HAVE to talk to the staff, they're right next to you.  Unless you sit outside.  That might be fun, too.

I've never actually been to a diner that had a liquor license, so have a hurricane with your brunch.",5
wxsgORVZe7wK_Ja7c3ROKw,"I took my dog for an initial trial for the doggie daycare as I was interested in the boarding and daycare because it was recommended by my veterinary office; whom I absolutely trust. I took my dog to the Doggie District and she had a blast! She was literally smiling for almost two hours once we came home. She loved having the opportunity to play all day while I was at work! Oh, they even provided a complimentary grooming because she definitely looked so much better when I picked her up! I didn't notice it until I got in my car. Her coat was nice and shiny:) they provided a really cute detailed report about how her day was and little treats. Honestly, I was very impressed and have told lots of people about what a wonderful experience it was! My dog will be back as a regular! I totally love this place and the staff are absolutely phenomenal! This is a hidden gem and definitely highly recommend!",5
WCVTbzBmEgDZ-i8jpaQZOw,"Love this place, our kids too! We've been going here for years, Shannon is amazing with our dogs! They've always been accommodating with scheduling even making time for us when we call the morning of. 
We absolutely recommend them!",5
9tJkQSQ9xr7ju0Ij977ufw,"Friendly atmosphere, good service, simple American fare, done well. Does get busy at times. Orange juice is really good, as though freshly squeezed.",4
gY40q5ZIv7LgD8jS0T6h-Q,"We have an expression in the software industry that is called, ""Out of the box experience"" and the whole thing is about what is the experience like for a first time user, who just turns on their new computer, or has just finished installing the software ... in other words, how is it going to be like for your mom? Well, I can tell you that the OOBE (out of box experience) for the Corner Bakery is confusing. The entry is jam packed with stuff, and there is a sort of mouse maze off to the side. There is no one to tell you how things are supposed to work or anything. But hey, it is not impossible to figure out after standing around for a while waiting for your eyes to adjust. The food was pretty good, and the pumpkin bread was really good. The coffee was good as well. All in all, it is a nice place, and I plan on returning.",4
80G7OUHyDHO1gNsgQkqQ8g,I like this place. The BBQ ranch salad was so yummy I added shrimp and no Black beans with dressing on the side wrap in whole wheat tortilla. It was really good! I will be back!,4
ogYrt6mKZwlXmprAuBkyzA,"I've not been there myself, but my family member went there late last night with his girlfriend. They are a lovely young couple, stopped in for a drink after the show at the Opera House. They were accosted by drunken thugs at the bar without provocation, and had full glasses of water violently thrown at them when his girlfriend rejected their drunken  advances, there was shattered glass everywhere. 

My family member was attacked, they were followed out of the bar by three or more of these drunken thugs, and he was punched in the head, which required medical attention at Emerg. 

Apparently this establishment has bouncers, they were not in evidence. 

This place does not meet the minimum standard of providing a safe place to stop in for a drink. Drunken thugs apparently rule the roost, with no order imposed by security. 

I live nearby,  but never plan to visit and will encourage friends and family members to avoid this establishment for their personal safety.",1
9TUNo1sB3GrIGVLbZ2Jakw,"Came in with no expectations other than a great name. Met by a smile and hello. 
Great choice of seats. Comfy. We were greeted by a wonderful server. Shay  who guided us through the menu. And the bar menu, which is extensive. 
The Steak Pizzaola is the best un- ordinary dish. Try it if you like gravy and steak! Red sauce. 
Shay was friendly. Informative and a true delight wait person. Highly recommended.",5
vT5J0AQC0BZp7GKK-4NS8w,"Stayed at a deluxe room (no strip view) on Wednesday night. We got $35 price for the room, very nice! Yet, the resort fee ($25, plus resort fee tax!) is ridiculous! Our total came out to nearly $70, gee! We did not use in-room wi-fi, nor the gym, nor the printing services. When we tried using our 2-for-1 buffet voucher the next morning, we were told they weren't accepting it due to the Thanksgiving holiday! What the heck!!!?? Of course we did not eat there; no way I'm paying regular price for a mediocre buffet. We also got a 2-for-1 cocktail voucher, which we redeemed at Señor Frogs there. Very weak margaritas and did not enjoy the hip-hop music; we left right away to go for a walk on the strip. 

Now, the room (on the upper floors). I enjoyed the view, though it wasn't strip view room. We were still able to see the north end of the strip. Nice view of the mountains. I enjoyed the plush bed. The bathroom is nice. The in-room toiletries are great, from the spa there. I read reviews about the nearby train being too loud. Yes, it is loud, but I didn't mind that noise too much. I did hear a couple loud people out in the hallway throughout the night; I also didn't mind that. Heck, it's drunken Vegas! :) 

We did see the Mystère Cirque Du Soleil show that night. Awesome!! First Cirque Du Soleil show we see and we truly enjoyed every second of it.",3
I0mkqq4VuMWqwajWeIQHjA,"Chinese fast food places tend to be the same in terms of quality, so what makes or breaks them is service.
The staff that works here are amazing to be around with friendly smiles and wonderful service. Would eat here again!",4
9YKCrYvAQ_OFl4e4LUdnRA,"I struggled with this rating.
We were told that we could sit at the bar if we wanted to sit soon and being that we had gondola tickets in 80 minutes and hunger right then and there, we chose the bar.  We were told it would be the same menu.  We are seated in what would be a very nice booth anywhere else but here they refer to it as sitting at the bar becuase its not at the main restaurant.  We are given the Cafe Menu.  I ask for the Tasting Menu and the waiter goes into this whole long song and dance about how there are two different menus and two different chefs and his chef will say no.  At this table with me is a waitress at another 4 star Vegas restaurant who totally joins me in making fun of this fool who just bascially told us we cant spend $100 a person here because we are seated on the other side of a halfwall and we can only spend a total of $100 for 3 people.  This weird waiter must work for some other reason then tips.  
In the end however, the food won out.  
The ""Liquid therapy"" menu hit the right spot with a ""Flirtini"" but not so much with the Mango Martini.  The bread served in a bag with some of the creamiest butter was simply heaven.  
The dishes were served with excellent presentation.
As they were laid out on the table, quirky waiter returns with gusto asking how everything is. Um, buddy no one has tasted anything yet.
He comes back 5 minutes later to ask again while we are all midchew. 
When we could talk we reported its goodness.  My experience with 3 or 4 cheese ravioli in a cream sauce is that the cheeses are muted.  Here however, the cheeses each came alive with each bite.  The sauce and the roasted pine nuts and chopped grape tomatoes were a perfect blend.  The pesto cream sauce needs to be finished, every last drop from your plate with the good bread.  
It's too good to leave a drop!
The couscous was light as air and the chicken fettucine was also mixed to combine but not overpower the natural tastes, so I was told.  
So it could have been the waiter that marred the experience but all in all, I would say it was very good but not as amazing as its San Francisco companion.",4
yhblPECSZBurvUiZPbjNQA,"Delicious restaurant overall. Had crab cakes as appetizer, 16 oz ny strip which was absolutely delicious, and as mentioned the butter cake dessert is a must. Overall great restaurant.",5
hpHXNuucuvTJ6nfnVBxh2A,"Well, it's a movie theatre. It honestly looks like every other Regal theatre. I suppose it feels a little newer and cleaner. Some of the theaters are quite large and can hold a huge crowd. The bathrooms weren't a mess. The staff were nice. The concessions staff were quick. I'm not sure there's much else you can ask for in a movie theatre. In sum, this is a nice one and a worthy place to see a film.",4
8uUEB3WtNkT5BwyqnRfQcg,"Cool atmosphere/music/crowd/decor TOTALLY ruined by the fact that my $9 Gin and Tonic was built like this: Scooping ice directly out of the ice bin with the wrong glass.  Pouring the alcohol into a 1oz. shot glass, then vaguely splashing it at the glass, coating the outside of the glass and the bar in Gin.  I dunno,  if I'm paying $9 a drink, at least put the whole shot in there.

Other than that, great! But that crap ruins bars for me.",1
JZ3_fhwfD1x1T6Q7RqgeYQ,Vanessa was such an awesome host! She was partying right along with us and made the bus rides so fun! Definitely worth the money,5
uo6f3xZrCrMA-xoVm7a1Uw,"I ordered the chicken teriyaki rice bowl and the rice was not cooked, it was still hard. The cheese in the jalapeño poppers was dried out. This place needs a lot of improvement on cooking the food they serve.",1
e3L239DUcrwgITdonuLxpA,Thanks for spamming my phone with text messages. There's better ways to advertise your restaurant.,2
dv6v9MSP-cxO8MTW72V-xg,Ive went there for lunch one day and had one of their hot sandwiches.  It was delicious.  The ciabatta was fresh and the ingredients were perfect.  I will be back!,5
B0-UksKALWDbQAo96HPS9w,Good food and brews. Friendly service and affordable prices. Loved the green chile artichokes they were flavorful. I'm definitely coming back when I come visit.,4
uqULUwFPWi1k69nOuUOcsg,"First time salon customer today. On their website, it says haircut/style is $25.00. No complaints about the stylist, but when she handed me the receipt, it said $39.00. I didn't want to make a big deal out of the price discrepancy, but I did ask the cashier what they charge for ""just a cut, no shampoo, no style"", which is what I asked for when I made the appointment. She said for ""some stylists"" it's $25.00, just depending on what stylist. I just want to warn  others that haven't been there, that if you're expecting to pay $25.00, make sure it's understood up front that's what you want. Because of the price discrepancy, I'm not sure if I'll be back there for anything.",1
t5Zs0-Z0IV-KI4C5U-UUvw,"My family and I have been here a few times, and it usually is a nice treat( as we typically don't eat fast food often). Today I was out running some errands with my sister and 5 yr old. My little one was getting a little antsy, but had been extremely well behaved during our outing, so I thought I'd surprise him with a lemonade and small fry. I entered the drive thru and there were a few cars ahead of me and a few had pulled in shortly after I (so they were decently busy for a Saturday afternoon). I ordered a small fry, small lemonade, med soda and a large fried pickle (for my sister and I to share). We weren't in line long, and then we were at the window and had received our order(so far so good). I'm already headed towards the freeway when my sister pulls out my sons things and hand them to him and the pulls out the pickles, and that's when I realized they had charged me for a Large but gave me a half full small... now I've worked in service so I realize sometimes things happen when it's busy. That being said, it was extremely frustrating to not receive what I paid for. Sure it's only $5 In The grand scheme of things and we were fine sharing what we got but still extremely disappointing. Lesson learned. Check your bag before you leave the parking lot.",3
6XmilmhPJSMkp5_s2GLGoQ,The website scheduling isn't accurate to the availability so I call ahead of time! They thoroughly inspected the vehicle including recommending my wiper blades be replaced... Only issue is they recommended both wiper blades be replaced when I already replaced the passenger side (driver's side was being delivered)...not a big deal as it was only a recommendation.,4
HDlX1T8EMYyxPDhH_UGj-g,"This place is awesome! Stopped in to meet a fellow Uber driver tonight. Ask the cooks if they could make a crustless,sauseless pizza and they dis. It was so good and I will be back. Thanks for great pizza my way.",5
f60sxZKG8dPnzfw2rLkWJg,"I am not sure that I like this place. they have a community seating in the middle of the room, a small bar area, booths and a dining table in the back. So lots going on here. I've been here twice now. The first time was just okay but the second time was awful. I tried to get something similar as when I go to my favorite ramen bar and it was just disgusting. I didn't even finish it. The noodles were like spaghetti noodles and the broth was awful. They were kind enough to take it off of our bill, which I appreciate, but overall, I do not like their food at all.",2
LMSQcq_rVUmLCfr2aUqe3g,"I was on a family trip in Vegas and my brother was craving some Italian food (like always). To cut the story short.. after some Fat Tuesday's we stumbled onto this place that looked interesting. It is located in the Miracle Mile shops (part of Planet Hollywood). Normally you don't expect to find really good food in a shopping center (or equivalent), but it really is one of my favorite places. I have brought friends here over and over every time I go. Every time my friends loved it. Not to mention that I watched my winning parlay ticket here.. so bonus points. ;-) But back on a serious note.. it really is a great place.. great eggplant parmigiana, same with their chicken parmigiana, and delicious gnocchi.  They also have what I believe is foccacia bread (or something super thin) that comes with cheese (Parmesan sprinkled on top) and oil and vinegar (on the side).. this used to be complimentary, but I think they charge for it now. Anyhow, highly recommended. Must try at least once!!",5
f1qAREqe7afexs_9X4DCSQ,I was very pleased with my visit today in the store. My wife and I were there just to check out the store and they had more than I was expecting. Their beer kits are a great value and they also have all the separate ingredients to put together your own recipe. I will be coming in again the next time I need to buy something.,5
4bUeu2BCLHYUDbFNMxXN1Q,"I love eating! I love food and love sushi! But where i live... I don't get to eat good sushi. But this place!!! Oh my! Sooooo good and refreshing! If you're expecting authentic sushi, this might not be the place for you. Although... most sushi place aren't that ""authentic"" right?? But the flavour combinations are very good! Felix and I each took the ""menu dégustation"" which was suggested by the waiter. And he told us that we would have a very good variety of sushies plus a miso soup. We took it to go because the place was jammed packed! So, the soup is very tasty. Full of umami flavours. The sashimi, fresh. The sushis, delicious! The staff, super nice, helpful...did i say nice? It's only a 7 minutes drive from my place so doable. The only downside is the traffic and parking around there. It's almost impossible to find something without getting annoyed by all the construction work in that area. But please. Go give it a try. Well worth it!",4
C7eTKC5HXe-E78mKsbKJoQ,"Horrible, horrible, horrible shop! Don't take your car here unless you're okay with damage when you get it back. I took it in last Monday for routine maintenance (timing belt, spark plugs and water pump). I was told it would be a 5 hour job and they would give me a good price if I brought it in that morning, so I did. I was then told at the end of the day that they needed it over night. I picked it up Tuesday night and all the service lights were on. I took it back Wednesday to have the lights reset. Then on Saturday my car completely broke down. I called the shop and they sent a tow truck. We got to the shop after hours and the manager drove by and see if he could help which was nice. Since they were closed on Sunday it would mean that I was out of a car again until Monday. On Monday I was told that they didn't know what it was and they needed the car overnight again to take everything they did apart. I got the car back Tuesday afternoon and it was finally running again but they wouldn't tell me what was wrong. On my way home I noticed a grinding/ clicking noise when I turned right. I took my car into the dealership on Wednesday because I was not about to go back to this crappy shop for my car to be damaged even more. The dealer looked it over and it had the wrong coolant put in it by them and they heard the noise too. So I had to get back to work but dropped my car off Thursday at the dealer so they could take it apart and they found a 3/4 socket that this shitty shop dropped in the sub frame and just left there. So a 5 hour job turned into 8 days without a car and extra money spent. Don't ever use this place....... oh and as an extra bonus, my phone number was given out to a mechanic.",1
hu1IgYTYgL1UbpjI8lnErw,Food is exceptional. Don't ever expect much of Vegas residents. They aren't kind or hospitable. It's just how it is there.,4
qrrAnmwyNBbbxFe5ebZVfQ,"Best shellac manicure I've gotten in Toronto. RT (or Arty?) is the best - I go her for threading, waxing and manicures. They use bio seaweed gel here which is a healthier shellac as it contains no ""no formaldehyde, toluene, DBP, BHA or camphor. This means there is zero dehydration, staining or weakening of the natural nails."" The application is thin which I love so you don't end up with chunky shellac. 

Price isn't bad too I think it was 35$ for shellac manicure!",5
VcMM99N8gqooBNbKA6jDSg,"The food was wonderful and Connie, our server was wonderful! It's always a great place to have dinner and try new things.",5
dpMYaunDjOkjGwwRcf3R5A,"We always get ribs from here... for the last 15 years or more.  The sauce is really good, and I'm not even a huge ribs person.  When there's an occasion, this is our spot.",4
2DLJkhmKArhNY4027FXMuQ,"Very Clean, Professional, Upscale Salon, with personalized service which I had a difficult time finding in Las Vegas!! Walked in and found my stylist for life, Donita!! I highly recommend the salon and her",5
dKEcdBPuvP9i9j3HIMKTjA,"I am already a fan of European Wax Center and the method they use for waxing compared to the typical salon method. Much less painful and better in the long run.

I usually go to the Desert Ridge location for Brazilians, but since this one opened closer to my house, I went in for an arm wax. I was very impressed with the service. Briana was my waxer and was nothing but friendly, helpful, and clearly skilled in what she does. She explained all of the different things she was doing to me as she did them and made sure I was satisfied with everything before I left.

I will definitely return for my next waxing needs.",5
mRYlfFhH9wfQGqtEpAMGvQ,"Recently attended the Classic Gaming Expo 2010 held in the hotel.   As both and attendee and as CGE Staff I can tell you both sides using the Tropicana as a convention facility and a hotel.

First the Good
Freshly remodeled rooms.  
 + Well appointed for the price you pay.
 + Mid range soaps (for the price) 
 + Quite rooms with nice glass and shutters to block the outside noise and light when needed.
 + Very comfortable beds at sheets that are at least 400 TC if not a LOT more.
 + Enough pillows on the bed(s) for anyone. No problems with bringing up more of anything you want.
 + Large flat screen TV.  pretty much normal for LV rooms.  If you watch it that is.

Nice pool area!  Not to small.  Not too big.  Lots of adults enjoying the pool and the view.   This hotel is an adults oriented hotel so there are not many kids around.  A point to consider it you travel with younger family.

Convention facilities that are pretty good in any book.  The rooms are kept cool even when the load dock door is opened.

Convention Facility managers whole will be on site and available to ensure your every need is met.  No arguments about sending down tech to adjust the sound and lighting for the rooms.  No extra charges for that service either!

Main theater and stage that is well equipped to make your convention dinner and event a success.

Valet parking that does not gouge you on either the price or the service.

Okay casino area.  Nothing fancy but it will serve your gambling urge if you have one.
The Legend's Steakhouse staff.   During our convention I need to ask the staff at Legends for more than one favor both in and out of the restaurant.  They came through admirably with exactly what I needed each time.  And they did one on time too!


The location!   Being right on the corner with New York-New York, The MGM, and Excalibur put you in walking distance of many notable things to see and do.  As you will see below the Tropicana needs these other things in order to attract people to stay.




Now some negatives that really sucked.

The Food!   No restaurant in the entire Tropicana served food anywhere near to the quality needed for the price they charged.  Save one. Legend Steakhouse.   Every other eatery in the Tropicana including Bacio, Havana Go Go, South Beach Cafe, etc, served mid range to crappy food I was sorry to have paid for.  Bacio in particular was a huge breakfast disappointment.  A crappy little dungeon of a place serving undercooked and watery eggs with dried and hardened mini-croissants.   I post a pic later.   The South Beach Cafe has Matzo Ball chicken soup that taste like it is straight from the can and is ruined further by being served in a paper container that falls apart minute after it arrives Suffice to say that if you stay at the Tropicana you need to plan for you meals at some other place with better food such as Denny's!

The on-screen room folios for you bill are entirely useless.  The only think offered in the current bill total and the ability to check out.  None of the details for your room are presented.  The Tropicana's folio system smacks of a 1980's computer throwback that is in need of a urgent update.

The parking just sucked!  At the time the Tropicana was hosting three conventions, Rollercon, Buffalo Soldiers, and Classic Gaming Expo.   While the convention facilities were handled well, the parking problems could have been mentioned before we arrived.   The entire covered parking was absolutely full when I arrived on Friday morning at 7 AM and remained a real bitch all the way to Sunday!  The Tropicana needs to build an new multi-story structure in the other flat lot to alleviate the parking issues!

The various WiFi rates.   Now I know we don't come to LV to surf the net.  Well not unless you were going to that kind of convention anyway.  But I have to say the Tropicana's rate are really over the top in this day and age of free WiFi as an expected room amenity to keep in touch.  The Tropicana's rates are:
$14.95 / day  for the room areas.
$16.95 / day  for the pool areas and it is a separate charge from the room areas.
$495.00 / day for the Convention Facility areas.  Yes $495/day!  And without guarantee  of usability!
The moral of the story here is to bring your own 3G or 4G mode/router with you when you stay at the Tropicana!


Overall I would count the Tropicana as a win for the room and convention facilities.  Just be prepared to walk for food and entertainment,  Thankfully those items are walking close to the Trop.  It's the only reasons I gave then three stars   But I really should have given them 1 or 2 stars.",3
HrzDeuKDMeN4-hUhtyAC2Q,"Nice way to put it would be, lots of room to improve. It's pretty much a one time restaurant. This is a franchise or chain store from Taiwan that doesn't seem to be up to par, with it's origin. Entrance is small due to it's ""special design"" therefore limiting the amount of room available for people to wait before their seating. The overall interior design is very nice, it supports their up selling purpose. At the very start, no host available at the entrance to greet. During the long wait for seating, random servers just walk up to you and remind you thats there is no seat available yet, great! Thanks for informing me about the bad news! Coat check is available but no one will offer it to you. The tea was served cold and taste very much like 茶餐廳 steeped tea. ""A"" for effort in making their dishes visually appealing, however the taste you would expect does not compare up to the price. Its like repackaged T&T cafeteria food. The waitresses are unexperienced, dropped food or spilled stuff on the table every time they deliver or remove dishes from the table. The timing of dish delivery is horrible, absolutely no system involved. You receive your food when they feel like preparing it. So you're all eating a different course at a different time. Its a nice to try once, but don't think you need to ever return. Props to the amazing service team! One star for the design and one star for the effort.",2
G0kILLYTRt_hAlkKnzSO4w,Scottsdale blonde and the brisket mac and cheese. Yeah it was good. I could have used slightly cheesier mac but I did smash. It was too much for one sitting and will be lunch tomorrow.,4
8u8KD_qkXW6uDIIyufpYFA,"Cute, LITTLE bakery. I was looking to try somewhere new for sweets and we could take a quick detour off 79 to get here. Why not? The hubby was happy to oblige. Life is Sweet is right passed St. Clair hospital and sits right off Bower Hill Rd with a very tiny lot, the bakery is tiny too. We were greeted by a friendly girl behind the  counter. I told her I unlocked my offer for checking in on yelp for a free 16 oz. Coffee and she was happy to pour it up. It was a good cup of coffee for sure especially on the gray and dreary day that it was. We picked a variety of sweets to try and I have to say, we will certainly stop back. Yum! I had to try the cupcakes. I got three different flavors to try. I got strawberry, salted caramel, and chocolate. The strawberry, blew me away!!! It was moist and had strawberry laced through. It was so good. The others were fantastic too. Their cake is so moist and their buttercream is so light and fluffy, it was more cool whip light and fluffy. So good! The lemon bar was great too, simple and light. The brownies are also very good. They are dark chocolate and iced. They are dense yet not heavy and the icing is not a heaping pile on top. They know how to ice without going over board. Over all just terrific! If you are ever in the area stop, it is worth it and, a side note, not expensive either.",5
aWqCOWQCRsr3O1PYRBO2OQ,"Cool place to stop and get a bite or drink! 

Stopped today for one of their Watermelon slushee (It's 112 here in Vegas) 

Refreshing",4
s_L8sd0ZaMIRVmk-B5Zehg,This place is insane! So good! Definitely an order anything kind of spot and it will be good! Pizzas are insane so was everything else. Amazing good cocktails too! Definitely come here the Yelp reviews are legit!,5
sWW_4j15e12Tdv7utUd7tw,"Took my family here about 2 wks ago...Awesome!!! The food was great, the atmosphere was great as well as the service. Went around 7pm. The wait was a bit long but worth it. The only downfall is we had our kids as well as a couple of other families and as soon as the band started playing, some freaks got up and started dancing all on each other...One of the waiters had to tell them to calm down.",5
8hNS_7cT9VSlYUMtZk2Zow,"This is my favorite coffee shop.  It's the best I've found out here in AZ.  It's also the only place I've found to get caffeine past 10:00 out here in the Glendale area.  Even if it wasn't though, I'd still drive the 20 minutes to it.

Not even just to study, although the tiny shop is well suited for it.  The owner is a wonderful woman and her workers have all been very well suited to the place.  The ambiance is artsy but not elitist.

What else should I mention.....I know there's something I'm forgetting.....

Oh yeah.

Coffee.

Each cup, even of their basic coffee, is individually brewed.  Dark as midnight and strong as.....things that are really strong.  It's wonderful.  The best coffee I think I've yet found in a region that doesn't seem to like strong coffees.  It's okay, I know where A Shot of Java is if I want real coffee, not some fro-fro sweet dairy beverage that once passed by someone sneezing who had drank coffee a week ago.

Really real coffee.  It's here.",5
